numeropol,cout_prime,credit_card_number,credit_card_provider,credit_card_expire,freq_pmt
3450,1010.24,6011802122862298,American Express,12/20,1
3455,970.28,4348440855476934,Mastercard,12/17,12
3463,1080.86,5232529831706897,Maestro,04/19,1
3464,1020.97,210075282507753,VISA 13 digit,05/20,12
3479,1010.93,869925307946226,Diners Club / Carte Blanche,02/20,1
3480,1120.88,6011814406871812,Discover,07/23,1
3492,780.55,6011992761767963,JCB 16 digit,12/17,1
3503,610.38,4471954057602310,VISA 13 digit,04/19,1
3509,1170.69,3088543546014778,American Express,08/19,1
3511,650.79,6011454051869116,JCB 16 digit,11/20,1
3548,1030.18,180019576936217,Mastercard,07/19,12
3552,1130.23,3088159162294956,Discover,11/22,1
3565,940.42,347435847895190,JCB 15 digit,04/24,1
3574,780.13,589371642994,American Express,09/19,1
3588,980.64,5169217605630397,American Express,12/22,12
3602,630.96,30486008687670,JCB 15 digit,11/23,1
3608,840.71,6011057140929930,VISA 16 digit,12/19,1
3610,910.73,630495237418,JCB 15 digit,06/19,1
3637,1000.41,3337423126982224,Maestro,11/25,1
3641,830.62,5424925644721768,JCB 15 digit,09/22,1
3649,620.08,3096730314155574,Mastercard,06/18,1
3651,1160.61,210000900924065,JCB 16 digit,11/19,1
3669,1180.85,869946290711716,American Express,01/21,1
3672,710.18,3158726965714052,Voyager,07/20,1
3677,1090.16,869940260682395,JCB 15 digit,04/23,1
3696,850.52,30383903718348,JCB 16 digit,02/20,1
3706,680.16,6011227226950973,Maestro,05/19,1
3709,740.52,5330459892603398,Discover,05/18,1
3717,731.0,30454986652116,Discover,09/22,12
3718,980.5,4933731582942680,VISA 13 digit,06/18,12
3728,910.93,869914235697192,Voyager,06/18,1
3735,790.41,180010294683124,JCB 15 digit,04/20,1
3754,720.01,869977538758532,Mastercard,07/27,1
3782,990.95,5472135137484749,Discover,01/21,1
3783,780.82,210079746111863,Voyager,02/19,1
3785,1180.59,5152488321119424,VISA 13 digit,06/18,1
3808,760.5,340194331556167,JCB 16 digit,02/19,1
3825,1140.88,869982335250113,Maestro,10/23,1
3835,1120.82,30511422380501,Discover,02/21,1
3838,920.81,639038414079,VISA 16 digit,09/18,1
3851,640.36,6011794420567432,VISA 16 digit,10/17,1
3856,950.81,4500878078249873,VISA 16 digit,01/22,1
3861,730.3,340505026406774,Mastercard,05/18,1
3868,750.42,6011886670628037,VISA 16 digit,09/25,1
3877,1170.38,375445728532601,JCB 16 digit,08/20,1
3887,850.32,676110720676,Diners Club / Carte Blanche,01/19,1
3909,890.65,6011910856348457,JCB 16 digit,11/18,1
3914,1170.64,589358766873,Mastercard,01/19,1
3954,790.01,060468709427,VISA 16 digit,05/23,1
3963,910.27,4660671584536552,JCB 15 digit,09/21,1
3971,830.18,4418949747737,Voyager,10/24,1
3985,650.42,210078179165446,Voyager,02/20,1
3991,1190.26,869910021150057,Diners Club / Carte Blanche,01/22,1
4009,920.61,4175606331831490,Maestro,08/19,1
4013,930.3,869978201341770,Voyager,12/18,1
4031,1010.37,3528038732859407,Mastercard,09/18,1
4044,890.87,6011691512182098,VISA 16 digit,11/17,1
4047,790.08,3096923250589522,JCB 15 digit,07/24,12
4056,840.86,639014247931,JCB 15 digit,03/25,1
4064,830.83,676254166579,Mastercard,08/21,1
4075,920.17,6011454438732466,Voyager,04/18,1
4078,910.88,210079079539789,VISA 13 digit,07/21,1
4107,1050.54,30093328725790,American Express,09/20,1
4118,730.87,210030351630440,JCB 16 digit,07/22,1
4120,640.03,3096898581634611,VISA 16 digit,12/17,1
4129,1060.21,4638725887766768,Voyager,07/18,1
4139,880.73,30505557749001,Discover,08/23,12
4142,630.07,30398431842055,Maestro,05/24,1
4150,1090.81,3528241874718122,JCB 16 digit,09/18,1
4154,960.12,3337942012771722,JCB 16 digit,03/23,1
4172,750.15,4517374246319104,VISA 16 digit,08/25,1
4188,820.54,4485650077364,Mastercard,11/21,1
4196,1170.56,869962835805632,Mastercard,09/18,1
4208,1120.49,6011037822364663,VISA 16 digit,06/19,1
4261,840.65,180058798677548,Mastercard,05/21,1
4262,1160.95,30262849151790,JCB 16 digit,08/21,1
4296,1130.19,3337164401216132,Diners Club / Carte Blanche,12/21,1
4309,930.04,4137965588434037,VISA 13 digit,08/20,1
4311,800.87,4561946246944117,JCB 16 digit,04/18,1
4329,700.23,347309767826107,Voyager,12/18,12
4352,780.65,4170188768433,VISA 16 digit,10/17,1
4355,710.87,30112974826627,Diners Club / Carte Blanche,08/19,12
4369,630.27,210036327394185,VISA 13 digit,05/18,1
4371,1180.94,30363269846677,JCB 15 digit,01/23,1
4378,600.1,6011883596875008,Mastercard,01/24,1
4387,1130.03,4629859354591,JCB 16 digit,06/18,1
4403,700.5,5429106293744618,JCB 16 digit,12/23,12
4418,980.56,4225166777861,JCB 15 digit,02/23,1
4426,810.99,3096423065636360,VISA 16 digit,02/18,1
4437,680.75,30402197415716,Discover,06/18,1
4441,1090.49,6011221224632014,VISA 13 digit,09/18,1
4483,660.07,30550107622696,VISA 16 digit,07/19,1
4485,990.34,3158989528315755,Maestro,08/21,1
4498,720.02,341976308921351,American Express,11/19,1
4509,980.06,3158051409316442,VISA 16 digit,12/22,1
4513,650.22,6011387160765561,Voyager,04/21,1
4516,860.97,589342209758,American Express,03/19,12
4532,740.49,4090094434484,VISA 16 digit,09/20,1
4536,1100.32,3096095367836060,American Express,01/18,1
4552,860.37,4550544869472,Mastercard,05/21,1
4556,730.44,3337468474545354,Mastercard,12/25,1
4563,1110.86,3112597491035923,VISA 16 digit,07/19,1
4568,630.89,676179929937,Maestro,04/21,1
4576,840.36,3112283518735379,Mastercard,10/18,12
4589,1000.74,3158004794415386,VISA 16 digit,11/17,1
4600,710.84,5263323012314990,Diners Club / Carte Blanche,04/20,1
4601,1000.58,6011387600909712,VISA 16 digit,07/22,1
4626,970.51,30554936216621,American Express,03/19,1
4629,710.26,869905984594556,American Express,07/23,1
4631,1080.64,639064563955,JCB 16 digit,07/21,1
4637,830.28,4116091066902943,JCB 15 digit,03/23,1
4646,770.59,4423671176691,JCB 15 digit,05/21,12
4700,1080.02,3112253743941555,Diners Club / Carte Blanche,08/22,1
4707,860.94,4558271576160829,Diners Club / Carte Blanche,04/22,1
4716,780.01,869996440551983,Voyager,03/18,1
4717,1090.72,4750865970474789,Diners Club / Carte Blanche,05/23,12
4754,620.18,30112291439153,Diners Club / Carte Blanche,06/24,1
4755,680.76,348911075932243,VISA 16 digit,08/18,1
4792,1070.82,4375924255156192,VISA 13 digit,08/24,1
4800,930.52,4776720746238242,JCB 16 digit,10/17,1
4802,730.85,370432009276483,American Express,01/18,1
4819,740.92,6011310818956259,Diners Club / Carte Blanche,09/18,1
4843,640.21,210093053276110,JCB 16 digit,09/19,1
4848,950.04,675992066679,VISA 16 digit,06/21,12
4858,840.36,378513256619301,Mastercard,11/18,1
4867,710.6,5195555227549554,JCB 16 digit,04/21,1
4875,890.76,3158629624871208,VISA 16 digit,02/19,1
4887,1120.64,340012929101149,American Express,05/20,1
4900,1200.49,4144472063033,Mastercard,03/20,1
4930,650.71,6011928174514501,Maestro,04/18,1
4935,670.9,630409748849,Diners Club / Carte Blanche,04/18,1
4941,780.26,3158650219168388,American Express,03/18,1
4967,960.16,180092043968006,Mastercard,03/24,1
4974,900.55,5598258860382168,JCB 16 digit,08/19,1
4989,750.71,6011601129325329,VISA 13 digit,08/23,1
4999,820.63,869926674025578,Mastercard,03/24,1
5008,930.66,349770118623014,VISA 16 digit,12/17,1
5017,1060.68,6011722678454953,VISA 13 digit,02/19,1
5021,1020.25,4513643051152,Diners Club / Carte Blanche,03/25,1
5029,600.26,3088985872681102,Discover,07/22,1
5031,1040.43,3528577807101690,JCB 16 digit,12/18,1
5041,670.62,561256006900,Diners Club / Carte Blanche,04/19,12
5062,1090.79,4331398277390688,Discover,06/19,12
5065,600.84,4649441181107314,JCB 15 digit,09/23,1
5071,650.88,869925025041458,JCB 16 digit,07/19,12
5074,680.1,3088052145669529,Maestro,05/21,1
5077,710.04,869911680008370,Maestro,08/18,12
5105,770.73,3096942340944125,VISA 13 digit,04/18,1
5106,910.49,3158509705623886,Diners Club / Carte Blanche,01/19,1
5119,740.87,3112062320770356,Voyager,10/21,1
5150,1060.41,3158869083837528,VISA 16 digit,04/18,1
5162,630.45,5517040727246382,American Express,12/17,1
5167,1120.25,180024131297709,Maestro,03/18,1
5180,1180.86,30184147349811,VISA 13 digit,08/18,1
5197,660.96,4140789362572845,American Express,09/18,12
5213,830.54,349644742910131,Mastercard,05/23,12
5223,1050.45,349468108446575,VISA 13 digit,03/18,1
5228,660.49,210049698992172,JCB 16 digit,06/26,1
5253,880.74,180014340308132,VISA 16 digit,12/21,1
5258,1200.97,348801575022837,Maestro,05/19,12
5266,660.07,6011661813051037,JCB 16 digit,06/21,1
5267,1160.39,4194754098886393,VISA 16 digit,08/18,1
5283,1080.49,869905613717461,Diners Club / Carte Blanche,01/21,1
5284,950.25,3088029120475858,VISA 16 digit,07/20,12
5286,1150.06,5467227606396640,JCB 16 digit,08/18,1
5312,690.41,869909791949094,American Express,02/21,1
5317,950.53,378775996222015,JCB 16 digit,10/17,1
5318,640.61,30548433731371,Discover,08/19,12
5320,870.81,4492572861495898,JCB 16 digit,05/27,12
5325,670.75,5467264848198054,JCB 16 digit,04/23,1
5327,1030.05,4916041645082651,Mastercard,04/24,1
5337,830.51,676169370928,Diners Club / Carte Blanche,01/18,1
5351,970.25,4333872774410692,JCB 16 digit,04/18,1
5372,1120.6,6011615869952308,JCB 15 digit,12/17,1
5376,950.03,869958951042372,Diners Club / Carte Blanche,11/19,12
5387,960.77,30060280079532,Mastercard,01/19,1
5415,960.41,6011312438563549,VISA 16 digit,06/20,1
5418,720.43,4498400638484,JCB 15 digit,02/25,12
5431,840.17,210054466893917,JCB 15 digit,09/18,1
5434,890.68,5121722479414619,VISA 16 digit,04/18,1
5445,750.18,630494733524,Mastercard,12/19,1
5452,760.42,374287072395131,JCB 16 digit,11/21,1
5456,1150.39,5228374041547203,Diners Club / Carte Blanche,01/18,1
5469,830.15,210045520967648,Maestro,06/20,1
5476,1100.24,373996234170304,VISA 16 digit,06/20,12
5480,720.91,5227761826074539,Maestro,10/17,1
5499,1010.91,4950901228801,VISA 16 digit,06/20,12
5506,840.69,4644797912587578,Diners Club / Carte Blanche,12/24,12
5525,670.94,30237052414689,Discover,12/19,1
5533,1130.57,4338414088625171,Mastercard,04/21,1
5545,710.97,3158648797935285,JCB 16 digit,04/21,1
5546,980.72,6011891961191968,Discover,02/21,1
5569,1000.89,3088535936170657,VISA 13 digit,07/24,1
5575,1050.9,180069003160519,JCB 16 digit,06/23,1
5584,940.99,370985921268151,VISA 16 digit,04/21,1
5586,1110.62,210019962534398,JCB 16 digit,11/26,12
5592,1150.97,5343408978835346,VISA 13 digit,01/18,1
5595,680.43,5440879501454981,VISA 16 digit,08/20,12
5609,650.47,4963564032194377,VISA 16 digit,09/18,1
5617,1010.65,180008691786334,VISA 13 digit,03/27,1
5628,910.17,3158476495287779,VISA 16 digit,08/18,1
5645,710.37,342322274215628,Mastercard,05/18,12
5667,870.15,6011338606228813,VISA 16 digit,08/20,1
5682,1140.23,502028503386,JCB 16 digit,09/19,1
5694,1160.68,6011069613375616,Maestro,05/18,12
5707,1170.72,30415591073774,VISA 16 digit,08/20,1
5708,810.57,3158787303177915,Voyager,06/20,1
5711,1080.8,6011378286478833,Mastercard,06/23,1
5716,990.45,180057572383794,JCB 16 digit,12/18,1
5722,690.28,6011276569971179,Maestro,07/19,1
5729,860.31,869975182154362,American Express,07/22,12
5737,650.67,869979842173259,VISA 16 digit,04/20,1
5750,700.72,3528389852785504,VISA 16 digit,01/19,1
5759,800.82,6011673374138731,JCB 15 digit,05/18,12
5769,710.57,6011707403429206,JCB 16 digit,10/17,1
5771,1080.42,180027674848085,Voyager,03/18,1
5773,880.66,3112312510723115,Voyager,05/18,1
5785,730.84,4502616175213,VISA 16 digit,03/19,1
5788,710.72,6011404185107412,Mastercard,05/22,1
5795,1140.17,869958361554842,Voyager,12/17,1
5806,1030.05,4452635123253153,Mastercard,01/19,1
5822,1020.19,4535169624623475,VISA 16 digit,07/18,1
5836,970.01,675941883794,American Express,07/19,12
5842,1200.18,6011615184857315,VISA 13 digit,05/18,1
5844,1160.26,210066108218600,VISA 16 digit,04/23,1
5856,850.91,180057568758140,Voyager,09/20,1
5880,1030.05,6011480837049517,JCB 15 digit,11/20,1
5882,690.8,869926188780080,VISA 16 digit,09/18,1
5915,1020.11,180071032238324,JCB 16 digit,08/18,1
5927,620.17,869908550849818,Diners Club / Carte Blanche,09/22,1
5932,1050.68,379720014373266,VISA 16 digit,11/20,12
5938,1170.7,4685887463262349,JCB 15 digit,11/17,1
5955,980.6,3337260175740313,VISA 16 digit,05/24,1
5959,770.03,869924304548838,Maestro,07/18,1
5963,830.07,6011639081033838,Diners Club / Carte Blanche,12/21,1
5991,1160.87,869973067577971,JCB 15 digit,05/18,1
6003,1200.26,4081685974062830,Discover,05/18,1
6025,700.86,4539107589916,Mastercard,09/18,1
6038,1010.96,503885943863,Mastercard,05/19,1
6040,870.94,347381426294779,Maestro,11/24,1
6044,1060.85,3088974104285304,VISA 16 digit,02/19,1
6059,610.24,349795352550110,JCB 16 digit,08/19,1
6068,630.5,210046957232746,JCB 15 digit,08/18,12
6086,1090.07,3088295175219828,VISA 16 digit,03/23,1
6089,610.42,4150083033174,Maestro,11/21,12
6092,910.41,3337330414146620,Mastercard,08/21,12
6094,760.63,343980915723836,Mastercard,11/23,1
6096,1110.88,5299813956532795,Voyager,12/23,1
6124,1120.1,639009601373,American Express,01/25,1
6125,750.44,869979377762799,JCB 15 digit,01/20,1
6137,650.03,3528078633399871,Maestro,06/20,1
6156,690.52,210073179597466,JCB 15 digit,12/21,12
6164,750.3,6011480534676463,VISA 16 digit,10/19,1
6165,1120.26,30464235709948,VISA 16 digit,04/20,1
6168,1120.25,6011096182801474,Voyager,05/20,1
6173,1020.16,4782533511357,Diners Club / Carte Blanche,01/23,12
6177,1180.36,3096794776480540,American Express,05/24,1
6182,620.63,3528697416526606,American Express,07/19,1
6184,820.91,869950494222801,American Express,08/20,1
6186,680.91,210012320579395,VISA 13 digit,10/20,12
6189,640.61,5235122635350067,VISA 13 digit,01/21,12
6192,840.4,5572585399195558,Diners Club / Carte Blanche,09/20,1
6194,1130.45,869955878684047,VISA 16 digit,05/24,1
6197,670.46,3337939446380153,VISA 13 digit,08/21,1
6219,620.82,6011701524873749,Mastercard,06/18,12
6252,1050.46,341757570998560,Voyager,12/24,1
6265,710.35,30465532328563,JCB 16 digit,11/21,1
6286,830.32,5488076185287885,JCB 16 digit,07/19,1
6299,890.46,4047346423772890,JCB 16 digit,09/19,1
6309,1160.31,30252987916724,VISA 16 digit,10/22,12
6313,1190.58,375143571864870,American Express,09/19,12
6314,840.65,3088196701619939,JCB 16 digit,06/22,12
6329,1100.69,3158846163351026,JCB 15 digit,01/18,12
6338,700.22,3528335724441842,VISA 16 digit,01/19,1
6340,970.7,503821592758,American Express,01/18,1
6355,600.52,374440737526125,Mastercard,09/22,1
6364,1120.63,503803964850,American Express,10/20,1
6383,1140.14,379747895049574,VISA 13 digit,03/23,12
6391,1160.31,349646840540462,VISA 16 digit,01/18,1
6396,780.26,4096046231452004,Diners Club / Carte Blanche,05/20,12
6417,810.64,180040261331043,JCB 16 digit,03/18,1
6419,850.36,869960857900190,VISA 16 digit,02/20,1
6424,1070.42,4076632864340022,JCB 16 digit,06/19,1
6436,630.74,372004087283711,VISA 13 digit,02/19,1
6438,770.44,3088635214564488,JCB 16 digit,04/19,1
6469,1050.23,210094110894721,Discover,03/20,1
6475,990.11,3337179810262121,JCB 15 digit,08/23,12
6516,1090.43,3528817837776024,VISA 16 digit,06/23,1
6530,940.05,5140679669562820,VISA 13 digit,10/17,1
6533,600.87,374356558475525,American Express,07/18,12
6537,670.47,30495145012536,JCB 15 digit,05/18,1
6552,980.49,3337449475008865,American Express,04/24,1
6562,760.8,3158950687711077,VISA 16 digit,03/21,1
6572,1140.24,30596540288553,Diners Club / Carte Blanche,11/18,1
6577,1030.82,3528661955167610,VISA 13 digit,01/20,1
6589,780.67,869960638385661,Discover,07/18,12
6590,830.27,4340885391312464,VISA 13 digit,08/18,1
6595,980.32,210035194704815,Discover,08/27,1
6600,800.98,4576252470092068,JCB 16 digit,03/19,1
6605,860.94,5396887621852764,JCB 16 digit,06/19,12
6610,1020.03,6011935249345613,VISA 16 digit,03/21,12
6612,980.85,060467722926,VISA 16 digit,05/18,12
6630,1060.19,869916930087140,VISA 16 digit,04/23,1
6636,800.77,4160470480946,VISA 13 digit,08/20,1
6656,1200.39,5568297447937744,JCB 16 digit,11/17,1
6660,620.44,4621208633647532,VISA 16 digit,01/19,1
6664,1120.67,3158922125216852,American Express,08/20,1
6667,1200.53,6011854447394325,JCB 16 digit,01/22,12
6674,860.49,3096290522556873,VISA 16 digit,09/18,1
6706,740.61,30428534751604,American Express,01/20,1
6709,1120.83,4280530650465098,JCB 16 digit,12/17,1
6710,1180.3,376797015307215,VISA 16 digit,03/23,1
6720,790.13,3112644687400428,JCB 15 digit,01/20,1
6748,690.67,3337332608277955,Mastercard,12/17,1
6755,1200.55,4472064724687519,JCB 15 digit,05/18,1
6762,720.18,3337923518780979,Discover,07/19,12
6778,890.97,561234200625,Voyager,08/25,1
6789,780.08,4932644528413305,VISA 13 digit,08/25,12
6799,1100.4,5272299707106496,VISA 16 digit,02/18,1
6803,830.05,869967838914190,Voyager,03/18,1
6806,750.95,4315474405436,Diners Club / Carte Blanche,05/24,1
6813,600.32,4450174926074,JCB 15 digit,08/18,1
6815,820.54,4733498335257046,Mastercard,10/21,1
6831,600.4,4945660367181709,VISA 16 digit,07/19,1
6836,1170.08,3096059734505774,JCB 15 digit,01/19,1
6854,1000.69,30187894791838,JCB 16 digit,01/20,1
6863,1100.14,6011760411871620,VISA 16 digit,10/18,1
6865,810.68,869972909726978,American Express,09/21,1
6866,1110.6,4487582058357626,JCB 16 digit,03/23,1
6870,750.04,3337380866086865,Mastercard,08/19,1
6879,950.33,3337999498417873,Voyager,09/19,1
6897,720.98,4891579433990121,VISA 16 digit,12/23,1
6904,810.07,210011160178557,JCB 15 digit,09/18,1
6915,840.69,589394135604,Voyager,10/17,1
6916,930.14,869994239533551,VISA 16 digit,10/23,1
6917,800.84,3528287291665651,VISA 16 digit,01/21,1
6938,960.89,30200461350134,VISA 16 digit,11/18,1
6941,820.24,4366384075173,VISA 13 digit,06/19,1
6944,1180.61,3096594026489600,Voyager,08/21,1
6950,890.86,6011342348553983,Maestro,04/24,12
6951,700.82,4613487295582,VISA 16 digit,06/18,1
6955,600.13,4433108918755372,Mastercard,07/22,12
6973,1190.07,377862226548665,Diners Club / Carte Blanche,04/23,1
6981,720.86,342041053562055,American Express,07/18,1
6990,750.69,3337992919180402,Voyager,08/21,1
6992,1160.01,6011558783684997,American Express,11/22,1
7007,680.05,4124717182410904,VISA 16 digit,06/26,1
7019,660.2,869926026625752,JCB 16 digit,04/22,1
7028,630.85,5340922667593928,JCB 15 digit,07/24,1
7033,1090.24,4557083644908829,Maestro,03/18,12
7039,1150.8,4229950586171145,Mastercard,07/19,1
7041,1120.02,5343739071979502,Diners Club / Carte Blanche,12/17,1
7045,930.57,379692415718383,Maestro,07/18,1
7050,910.33,3528206716868237,JCB 15 digit,07/22,1
7069,950.65,503869153109,Voyager,10/23,1
7075,810.57,210017251075610,JCB 16 digit,12/17,1
7088,630.97,4811521381881727,VISA 16 digit,05/20,1
7090,830.94,4329565881335317,JCB 16 digit,03/19,12
7095,960.83,30085531967797,Maestro,03/18,1
7097,1020.45,210052148788216,VISA 16 digit,09/18,1
7109,1180.39,30111438238957,Maestro,09/21,1
7112,1160.21,4467167791790350,VISA 16 digit,10/25,1
7113,1070.72,6011469337846316,VISA 16 digit,08/21,1
7124,1120.53,30539681517935,VISA 16 digit,10/19,1
7126,810.38,6011097011336039,VISA 16 digit,12/20,1
7145,780.59,5359864673295726,JCB 15 digit,12/20,1
7155,1070.14,4471385113153,VISA 16 digit,07/19,1
7162,860.4,30029979449082,JCB 16 digit,04/20,12
7170,640.31,30411373282998,JCB 16 digit,07/22,1
7180,1080.63,502012043944,VISA 16 digit,04/18,1
7188,730.05,3158647934617228,JCB 16 digit,02/19,1
7189,1160.2,5448028010535755,JCB 15 digit,08/18,1
7196,740.32,6011066921583964,American Express,05/23,1
7205,900.89,344139949892625,VISA 16 digit,04/18,12
7207,830.51,3088804854576505,Voyager,10/17,1
7226,620.77,4122904552079152,VISA 16 digit,07/22,1
7229,700.73,4815464382065,VISA 16 digit,11/20,1
7237,1020.08,589314963739,VISA 16 digit,08/23,1
7240,690.58,869952373667452,Maestro,12/17,1
7244,710.48,374430634812595,Maestro,05/19,1
7247,840.97,344653289746837,Diners Club / Carte Blanche,04/23,1
7249,600.42,3158892003990466,Diners Club / Carte Blanche,06/18,1
7253,820.92,4629183007766,Maestro,12/18,1
7255,680.34,869936076960546,JCB 16 digit,08/18,1
7259,1160.84,3088435161695587,Diners Club / Carte Blanche,02/22,1
7260,1190.77,675954566138,JCB 15 digit,04/20,12
7267,900.22,347026469395807,VISA 16 digit,04/20,1
7275,610.31,210011639783573,VISA 16 digit,05/23,1
7276,1190.79,3088593075813835,VISA 16 digit,01/18,1
