numeropol,cout_prime,credit_card_number,credit_card_provider,credit_card_expire,freq_pmt
2219,740.32,4.6171744E15,JCB 16 digit,01OCT19:00:00:00,1
2229,620.65,2.1009396E14,JCB 15 digit,01OCT21:00:00:00,1
2231,1080.51,3.03142E13,VISA 16 digit,01OCT24:00:00:00,1
2287,980.61,3.1120536E15,VISA 13 digit,01OCT22:00:00:00,12
2319,870.94,3.0888626E15,JCB 15 digit,01AUG22:00:00:00,1
2321,710.76,4.5115926E12,Maestro,01SEP19:00:00:00,1
2326,1120.8,5.4757329E15,Diners Club / Carte Blanche,01NOV17:00:00:00,1
2333,980.18,3.5280562E15,JCB 15 digit,01NOV20:00:00:00,1
2339,920.2,3.0017657E13,JCB 15 digit,01DEC17:00:00:00,12
2348,720.84,5.2541261E15,American Express,01SEP21:00:00:00,1
2360,930.52,5.375184E15,Mastercard,01MAR18:00:00:00,1
2379,650.59,8.6992619E14,VISA 16 digit,01FEB20:00:00:00,1
2382,710.81,1.8005058E14,VISA 16 digit,01AUG18:00:00:00,1
2413,1170.76,6.0114731E15,JCB 15 digit,01AUG18:00:00:00,1
2417,620.53,3.0369396E13,JCB 16 digit,01SEP19:00:00:00,1
2429,1000.99,1.8004014E14,Diners Club / Carte Blanche,01OCT18:00:00:00,1
2444,1060.66,6.011764E15,VISA 13 digit,01NOV17:00:00:00,1
2450,800.6,3.3379114E15,Maestro,01DEC23:00:00:00,1
2458,650.92,4.5148692E15,Voyager,01JUN24:00:00:00,1
2459,840.97,4.8261799E12,JCB 15 digit,01MAR24:00:00:00,1
2467,790.25,4.5835929E15,VISA 16 digit,01FEB22:00:00:00,12
2476,1030.28,3.1124004E15,VISA 13 digit,01OCT17:00:00:00,1
2477,1160.2,5.3919751E15,VISA 16 digit,01MAY19:00:00:00,12
2497,990.14,3.1124829E15,JCB 16 digit,01DEC18:00:00:00,1
2498,610.08,3.0967183E15,JCB 16 digit,01OCT20:00:00:00,1
2500,1040.75,503815025401,American Express,01FEB20:00:00:00,12
2504,740.92,6.0117994E15,Maestro,01MAY27:00:00:00,1
2514,880.36,4.5071179E15,Voyager,01DEC25:00:00:00,1
2516,840.6,5.2274717E15,Discover,01MAY18:00:00:00,12
2523,940.51,3.1585837E15,Diners Club / Carte Blanche,01JUN18:00:00:00,12
2525,1130.68,3.0961982E15,Discover,01SEP18:00:00:00,1
2535,1030.35,3.7648431E14,Discover,01FEB23:00:00:00,1
2542,1030.32,4.7662658E15,VISA 13 digit,01FEB22:00:00:00,1
2543,940.02,3.7187066E14,Discover,01OCT19:00:00:00,1
2556,780.91,4.5147928E15,Mastercard,01OCT22:00:00:00,1
2568,670.46,5.3156443E15,Mastercard,01NOV20:00:00:00,1
2597,630.28,6.0111546E15,Discover,01SEP19:00:00:00,12
2608,1090.42,6.0111816E15,Diners Club / Carte Blanche,01JUN19:00:00:00,1
2615,900.32,3.0466356E13,JCB 16 digit,01JAN19:00:00:00,1
2619,870.98,4.6598851E15,VISA 16 digit,01APR20:00:00:00,1
2629,1000.16,676217892709,Mastercard,01APR19:00:00:00,1
2645,940.27,3.0884881E15,Discover,01JUN18:00:00:00,1
2688,620.54,3.1125694E15,JCB 16 digit,01SEP20:00:00:00,1
2694,670.42,2.1007897E14,JCB 16 digit,01SEP20:00:00:00,1
2733,630.86,5.3588196E15,Maestro,01NOV17:00:00:00,12
2744,920.33,4.9023747E12,VISA 13 digit,01SEP19:00:00:00,12
2746,1000.57,3.7611548E14,JCB 16 digit,01JAN20:00:00:00,1
2750,880.32,1.8005269E14,Mastercard,01SEP21:00:00:00,1
2752,840.75,4.0685717E12,JCB 16 digit,01OCT17:00:00:00,12
2759,640.27,3.088117E15,JCB 16 digit,01OCT17:00:00:00,1
2768,770.8,4.386535E12,Maestro,01DEC22:00:00:00,1
2777,920.58,4.8428178E12,Mastercard,01SEP19:00:00:00,1
2780,1070.31,4.4022889E15,VISA 16 digit,01OCT24:00:00:00,1
2781,1160.55,639057898244,Voyager,01DEC19:00:00:00,1
2788,630.53,3.1583834E15,VISA 16 digit,01JUL20:00:00:00,1
2795,940.17,6.0112062E15,JCB 16 digit,01MAY24:00:00:00,1
2803,840.32,8.6992127E14,Maestro,01MAY18:00:00:00,1
2806,880.63,3.0477082E13,JCB 15 digit,01JUN19:00:00:00,12
2845,770.36,3.059244E13,American Express,01JUL20:00:00:00,1
2848,1120.74,6.0113725E15,VISA 13 digit,01MAR18:00:00:00,12
2850,910.82,4.4838555E12,American Express,01JAN22:00:00:00,1
2855,870.95,4.0115561E15,JCB 16 digit,01FEB18:00:00:00,1
2864,960.17,3.4792584E14,Voyager,01DEC17:00:00:00,1
2881,900.86,4.171077E12,JCB 16 digit,01JUN20:00:00:00,1
2882,960.43,3.1580161E15,Maestro,01MAY20:00:00:00,1
2908,780.12,3.4551467E14,Mastercard,01MAY19:00:00:00,1
2913,990.77,3.0207925E13,Mastercard,01FEB23:00:00:00,1
2927,890.98,1.8004821E14,VISA 16 digit,01JAN19:00:00:00,1
2930,900.53,3.7055906E14,JCB 16 digit,01OCT18:00:00:00,1
2931,730.41,5.5568129E15,Voyager,01FEB21:00:00:00,1
2951,1090.99,4.5376825E12,Voyager,01JUL19:00:00:00,12
2953,740.03,6.0113993E15,Maestro,01SEP18:00:00:00,1
2955,1160.52,4.53739E12,JCB 16 digit,01JAN24:00:00:00,1
2957,1130.07,3.7886062E14,Diners Club / Carte Blanche,01JUN18:00:00:00,1
2961,1110.11,639050606362,JCB 15 digit,01JUN24:00:00:00,1
2963,1150.93,4.1199371E15,JCB 16 digit,01NOV18:00:00:00,1
2969,820.56,3.0229746E13,JCB 16 digit,01AUG20:00:00:00,1
2971,700.17,4.7128159E15,JCB 16 digit,01MAY18:00:00:00,1
2981,690.23,4.6078852E15,Mastercard,01FEB21:00:00:00,1
2986,670.42,5.5371456E15,Mastercard,01JUL22:00:00:00,12
3009,1180.04,3.0386929E13,VISA 16 digit,01JUN19:00:00:00,1
3010,920.68,630494439395,American Express,01JUN21:00:00:00,1
3014,620.63,3.1126924E15,JCB 16 digit,01JUL21:00:00:00,1
3015,1110.77,4.9914825E15,Mastercard,01APR18:00:00:00,12
3020,1140.5,8.6992931E14,VISA 16 digit,01MAY18:00:00:00,1
3021,1060.7,3.1589882E15,Discover,01APR20:00:00:00,1
3039,850.64,3.7468947E14,JCB 15 digit,01OCT17:00:00:00,12
3041,1100.19,2.1003423E14,JCB 16 digit,01NOV18:00:00:00,1
3045,990.7,5.4962972E15,JCB 16 digit,01FEB20:00:00:00,1
3050,920.54,4.914879E15,JCB 16 digit,01MAR24:00:00:00,12
3051,640.98,4.0107258E12,Maestro,01DEC18:00:00:00,1
3058,930.03,4.8078001E12,Maestro,01NOV19:00:00:00,12
3062,650.93,3.0963348E15,Voyager,01MAY22:00:00:00,1
3085,1040.82,3.3370312E15,Voyager,01AUG23:00:00:00,1
3100,660.84,3.465407E14,Mastercard,01OCT19:00:00:00,12
3104,600.55,676180958834,JCB 15 digit,01AUG18:00:00:00,1
3107,800.38,4.9828309E15,VISA 16 digit,01MAY18:00:00:00,1
3111,620.29,5.449972E15,American Express,01JAN19:00:00:00,1
3115,920.2,5.2202719E15,JCB 15 digit,01FEB18:00:00:00,1
3119,1070.06,4.8346617E15,VISA 16 digit,01OCT17:00:00:00,1
3120,860.15,589352041083,Voyager,01SEP23:00:00:00,1
3126,720.22,3.1122059E15,American Express,01JUN23:00:00:00,1
3141,980.35,6.0119762E15,Maestro,01SEP19:00:00:00,1
3149,840.03,2.1007528E14,JCB 15 digit,01FEB19:00:00:00,1
3165,1200.06,3.0516849E13,American Express,01FEB19:00:00:00,1
3204,750.73,4.9057061E15,JCB 15 digit,01JUN18:00:00:00,1
3222,610.27,3.5285635E15,Diners Club / Carte Blanche,01SEP21:00:00:00,12
3235,970.08,4.4327491E12,Discover,01APR24:00:00:00,1
3240,1000.51,4.7844902E12,VISA 13 digit,01DEC18:00:00:00,12
3277,1140.72,4.3710581E15,Maestro,01FEB18:00:00:00,1
3279,1170.95,3.158565E15,Discover,01APR19:00:00:00,1
3280,850.77,639036665326,JCB 15 digit,01NOV21:00:00:00,1
3287,990.09,3.7755198E14,JCB 15 digit,01DEC18:00:00:00,1
3291,990.44,8.6992708E14,VISA 16 digit,01APR19:00:00:00,1
3292,650.1,3.0323007E13,VISA 13 digit,01JUL18:00:00:00,12
3302,1190.75,3.027113E13,Diners Club / Carte Blanche,01SEP23:00:00:00,1
3304,960.52,3.5288808E15,Discover,01NOV20:00:00:00,1
3310,900.03,4.2287142E15,JCB 15 digit,01FEB19:00:00:00,1
3317,800.53,3.0328545E13,VISA 13 digit,01AUG21:00:00:00,1
3328,1030.03,1.8002048E14,VISA 16 digit,01OCT20:00:00:00,12
3331,840.45,3.4840005E14,VISA 13 digit,01APR19:00:00:00,1
3398,960.13,501865091851,VISA 16 digit,01MAY20:00:00:00,1
3400,600.39,3.0240805E13,American Express,01JUN19:00:00:00,1
3402,1200.48,676205544759,VISA 16 digit,01AUG20:00:00:00,12
3409,1020.98,3.1584805E15,JCB 16 digit,01SEP18:00:00:00,12
3414,890.98,639007393197,VISA 16 digit,01APR18:00:00:00,1
3438,850.3,4.9753176E12,VISA 16 digit,01DEC17:00:00:00,1
3443,840.08,3.038085E13,VISA 13 digit,01NOV20:00:00:00,1
3448,960.59,1.8007366E14,Mastercard,01DEC25:00:00:00,1
3450,1010.24,6.0118021E15,American Express,01DEC20:00:00:00,1
3455,970.28,4.3484409E15,Mastercard,01DEC17:00:00:00,12
3463,1080.86,5.2325298E15,Maestro,01APR19:00:00:00,1
3464,1020.97,2.1007528E14,VISA 13 digit,01MAY20:00:00:00,12
3479,1010.93,8.6992531E14,Diners Club / Carte Blanche,01FEB20:00:00:00,1
3480,1120.88,6.0118144E15,Discover,01JUL23:00:00:00,1
3492,780.55,6.0119928E15,JCB 16 digit,01DEC17:00:00:00,1
3503,610.38,4.4719541E15,VISA 13 digit,01APR19:00:00:00,1
3509,1170.69,3.0885435E15,American Express,01AUG19:00:00:00,1
3511,650.79,6.0114541E15,JCB 16 digit,01NOV20:00:00:00,1
3548,1030.18,1.8001958E14,Mastercard,01JUL19:00:00:00,12
3552,1130.23,3.0881592E15,Discover,01NOV22:00:00:00,1
3565,940.42,3.4743585E14,JCB 15 digit,01APR24:00:00:00,1
3574,780.13,589371642994,American Express,01SEP19:00:00:00,1
3588,980.64,5.1692176E15,American Express,01DEC22:00:00:00,12
3602,630.96,3.0486009E13,JCB 15 digit,01NOV23:00:00:00,1
3608,840.71,6.0110571E15,VISA 16 digit,01DEC19:00:00:00,1
3610,910.73,630495237418,JCB 15 digit,01JUN19:00:00:00,1
3637,1000.41,3.3374231E15,Maestro,01NOV25:00:00:00,1
3641,830.62,5.4249256E15,JCB 15 digit,01SEP22:00:00:00,1
3649,620.08,3.0967303E15,Mastercard,01JUN18:00:00:00,1
3651,1160.61,2.100009E14,JCB 16 digit,01NOV19:00:00:00,1
3669,1180.85,8.6994629E14,American Express,01JAN21:00:00:00,1
3672,710.18,3.158727E15,Voyager,01JUL20:00:00:00,1
3677,1090.16,8.6994026E14,JCB 15 digit,01APR23:00:00:00,1
3696,850.52,3.0383904E13,JCB 16 digit,01FEB20:00:00:00,1
3706,680.16,6.0112272E15,Maestro,01MAY19:00:00:00,1
3709,740.52,5.3304599E15,Discover,01MAY18:00:00:00,1
3717,731,3.0454987E13,Discover,01SEP22:00:00:00,12
3718,980.5,4.9337316E15,VISA 13 digit,01JUN18:00:00:00,12
3728,910.93,8.6991424E14,Voyager,01JUN18:00:00:00,1
3735,790.41,1.8001029E14,JCB 15 digit,01APR20:00:00:00,1
3754,720.01,8.6997754E14,Mastercard,01JUL27:00:00:00,1
3782,990.95,5.4721351E15,Discover,01JAN21:00:00:00,1
3783,780.82,2.1007975E14,Voyager,01FEB19:00:00:00,1
3785,1180.59,5.1524883E15,VISA 13 digit,01JUN18:00:00:00,1
3808,760.5,3.4019433E14,JCB 16 digit,01FEB19:00:00:00,1
3825,1140.88,8.6998234E14,Maestro,01OCT23:00:00:00,1
3835,1120.82,3.0511422E13,Discover,01FEB21:00:00:00,1
3838,920.81,639038414079,VISA 16 digit,01SEP18:00:00:00,1
3851,640.36,6.0117944E15,VISA 16 digit,01OCT17:00:00:00,1
3856,950.81,4.5008781E15,VISA 16 digit,01JAN22:00:00:00,1
3861,730.3,3.4050503E14,Mastercard,01MAY18:00:00:00,1
3868,750.42,6.0118867E15,VISA 16 digit,01SEP25:00:00:00,1
3877,1170.38,3.7544573E14,JCB 16 digit,01AUG20:00:00:00,1
3887,850.32,676110720676,Diners Club / Carte Blanche,01JAN19:00:00:00,1
3909,890.65,6.0119109E15,JCB 16 digit,01NOV18:00:00:00,1
3914,1170.64,589358766873,Mastercard,01JAN19:00:00:00,1
3954,790.01,60468709427,VISA 16 digit,01MAY23:00:00:00,1
3963,910.27,4.6606716E15,JCB 15 digit,01SEP21:00:00:00,1
3971,830.18,4.4189497E12,Voyager,01OCT24:00:00:00,1
3985,650.42,2.1007818E14,Voyager,01FEB20:00:00:00,1
3991,1190.26,8.6991002E14,Diners Club / Carte Blanche,01JAN22:00:00:00,1
4009,920.61,4.1756063E15,Maestro,01AUG19:00:00:00,1
4013,930.3,8.699782E14,Voyager,01DEC18:00:00:00,1
4031,1010.37,3.5280387E15,Mastercard,01SEP18:00:00:00,1
4044,890.87,6.0116915E15,VISA 16 digit,01NOV17:00:00:00,1
4047,790.08,3.0969233E15,JCB 15 digit,01JUL24:00:00:00,12
4056,840.86,639014247931,JCB 15 digit,01MAR25:00:00:00,1
4064,830.83,676254166579,Mastercard,01AUG21:00:00:00,1
4075,920.17,6.0114544E15,Voyager,01APR18:00:00:00,1
4078,910.88,2.1007908E14,VISA 13 digit,01JUL21:00:00:00,1
4107,1050.54,3.0093329E13,American Express,01SEP20:00:00:00,1
4118,730.87,2.1003035E14,JCB 16 digit,01JUL22:00:00:00,1
4120,640.03,3.0968986E15,VISA 16 digit,01DEC17:00:00:00,1
4129,1060.21,4.6387259E15,Voyager,01JUL18:00:00:00,1
4139,880.73,3.0505558E13,Discover,01AUG23:00:00:00,12
4142,630.07,3.0398432E13,Maestro,01MAY24:00:00:00,1
4150,1090.81,3.5282419E15,JCB 16 digit,01SEP18:00:00:00,1
4154,960.12,3.337942E15,JCB 16 digit,01MAR23:00:00:00,1
4172,750.15,4.5173742E15,VISA 16 digit,01AUG25:00:00:00,1
4188,820.54,4.4856501E12,Mastercard,01NOV21:00:00:00,1
4196,1170.56,8.6996284E14,Mastercard,01SEP18:00:00:00,1
4208,1120.49,6.0110378E15,VISA 16 digit,01JUN19:00:00:00,1
4261,840.65,1.800588E14,Mastercard,01MAY21:00:00:00,1
4262,1160.95,3.0262849E13,JCB 16 digit,01AUG21:00:00:00,1
4296,1130.19,3.3371644E15,Diners Club / Carte Blanche,01DEC21:00:00:00,1
4309,930.04,4.1379656E15,VISA 13 digit,01AUG20:00:00:00,1
4311,800.87,4.5619462E15,JCB 16 digit,01APR18:00:00:00,1
4329,700.23,3.4730977E14,Voyager,01DEC18:00:00:00,12
4352,780.65,4.1701888E12,VISA 16 digit,01OCT17:00:00:00,1
4355,710.87,3.0112975E13,Diners Club / Carte Blanche,01AUG19:00:00:00,12
4369,630.27,2.1003633E14,VISA 13 digit,01MAY18:00:00:00,1
4371,1180.94,3.036327E13,JCB 15 digit,01JAN23:00:00:00,1
4378,600.1,6.0118836E15,Mastercard,01JAN24:00:00:00,1
4387,1130.03,4.6298594E12,JCB 16 digit,01JUN18:00:00:00,1
4403,700.5,5.4291063E15,JCB 16 digit,01DEC23:00:00:00,12
4418,980.56,4.2251668E12,JCB 15 digit,01FEB23:00:00:00,1
4426,810.99,3.0964231E15,VISA 16 digit,01FEB18:00:00:00,1
4437,680.75,3.0402197E13,Discover,01JUN18:00:00:00,1
4441,1090.49,6.0112212E15,VISA 13 digit,01SEP18:00:00:00,1
4483,660.07,3.0550108E13,VISA 16 digit,01JUL19:00:00:00,1
4485,990.34,3.1589895E15,Maestro,01AUG21:00:00:00,1
4498,720.02,3.4197631E14,American Express,01NOV19:00:00:00,1
4509,980.06,3.1580514E15,VISA 16 digit,01DEC22:00:00:00,1
4513,650.22,6.0113872E15,Voyager,01APR21:00:00:00,1
4516,860.97,589342209758,American Express,01MAR19:00:00:00,12
4532,740.49,4.0900944E12,VISA 16 digit,01SEP20:00:00:00,1
4536,1100.32,3.0960954E15,American Express,01JAN18:00:00:00,1
4552,860.37,4.5505449E12,Mastercard,01MAY21:00:00:00,1
4556,730.44,3.3374685E15,Mastercard,01DEC25:00:00:00,1
4563,1110.86,3.1125975E15,VISA 16 digit,01JUL19:00:00:00,1
4568,630.89,676179929937,Maestro,01APR21:00:00:00,1
4576,840.36,3.1122835E15,Mastercard,01OCT18:00:00:00,12
4589,1000.74,3.1580048E15,VISA 16 digit,01NOV17:00:00:00,1
4600,710.84,5.263323E15,Diners Club / Carte Blanche,01APR20:00:00:00,1
4601,1000.58,6.0113876E15,VISA 16 digit,01JUL22:00:00:00,1
4626,970.51,3.0554936E13,American Express,01MAR19:00:00:00,1
4629,710.26,8.6990598E14,American Express,01JUL23:00:00:00,1
4631,1080.64,639064563955,JCB 16 digit,01JUL21:00:00:00,1
4637,830.28,4.1160911E15,JCB 15 digit,01MAR23:00:00:00,1
4646,770.59,4.4236712E12,JCB 15 digit,01MAY21:00:00:00,12
4700,1080.02,3.1122537E15,Diners Club / Carte Blanche,01AUG22:00:00:00,1
4707,860.94,4.5582716E15,Diners Club / Carte Blanche,01APR22:00:00:00,1
4716,780.01,8.6999644E14,Voyager,01MAR18:00:00:00,1
4717,1090.72,4.750866E15,Diners Club / Carte Blanche,01MAY23:00:00:00,12
4754,620.18,3.0112291E13,Diners Club / Carte Blanche,01JUN24:00:00:00,1
4755,680.76,3.4891108E14,VISA 16 digit,01AUG18:00:00:00,1
4792,1070.82,4.3759243E15,VISA 13 digit,01AUG24:00:00:00,1
4800,930.52,4.7767207E15,JCB 16 digit,01OCT17:00:00:00,1
4802,730.85,3.7043201E14,American Express,01JAN18:00:00:00,1
4819,740.92,6.0113108E15,Diners Club / Carte Blanche,01SEP18:00:00:00,1
4843,640.21,2.1009305E14,JCB 16 digit,01SEP19:00:00:00,1
4848,950.04,675992066679,VISA 16 digit,01JUN21:00:00:00,12
4858,840.36,3.7851326E14,Mastercard,01NOV18:00:00:00,1
4867,710.6,5.1955552E15,JCB 16 digit,01APR21:00:00:00,1
4875,890.76,3.1586296E15,VISA 16 digit,01FEB19:00:00:00,1
4887,1120.64,3.4001293E14,American Express,01MAY20:00:00:00,1
4900,1200.49,4.1444721E12,Mastercard,01MAR20:00:00:00,1
4930,650.71,6.0119282E15,Maestro,01APR18:00:00:00,1
4935,670.9,630409748849,Diners Club / Carte Blanche,01APR18:00:00:00,1
4941,780.26,3.1586502E15,American Express,01MAR18:00:00:00,1
4967,960.16,1.8009204E14,Mastercard,01MAR24:00:00:00,1
4974,900.55,5.5982589E15,JCB 16 digit,01AUG19:00:00:00,1
4989,750.71,6.0116011E15,VISA 13 digit,01AUG23:00:00:00,1
4999,820.63,8.6992667E14,Mastercard,01MAR24:00:00:00,1
5008,930.66,3.4977012E14,VISA 16 digit,01DEC17:00:00:00,1
5017,1060.68,6.0117227E15,VISA 13 digit,01FEB19:00:00:00,1
5021,1020.25,4.5136431E12,Diners Club / Carte Blanche,01MAR25:00:00:00,1
5029,600.26,3.0889859E15,Discover,01JUL22:00:00:00,1
5031,1040.43,3.5285778E15,JCB 16 digit,01DEC18:00:00:00,1
5041,670.62,561256006900,Diners Club / Carte Blanche,01APR19:00:00:00,12
5062,1090.79,4.3313983E15,Discover,01JUN19:00:00:00,12
5065,600.84,4.6494412E15,JCB 15 digit,01SEP23:00:00:00,1
5071,650.88,8.6992503E14,JCB 16 digit,01JUL19:00:00:00,12
5074,680.1,3.0880521E15,Maestro,01MAY21:00:00:00,1
5077,710.04,8.6991168E14,Maestro,01AUG18:00:00:00,12
5105,770.73,3.0969423E15,VISA 13 digit,01APR18:00:00:00,1
5106,910.49,3.1585097E15,Diners Club / Carte Blanche,01JAN19:00:00:00,1
5119,740.87,3.1120623E15,Voyager,01OCT21:00:00:00,1
5150,1060.41,3.1588691E15,VISA 16 digit,01APR18:00:00:00,1
5162,630.45,5.5170407E15,American Express,01DEC17:00:00:00,1
5167,1120.25,1.8002413E14,Maestro,01MAR18:00:00:00,1
5180,1180.86,3.0184147E13,VISA 13 digit,01AUG18:00:00:00,1
5197,660.96,4.1407894E15,American Express,01SEP18:00:00:00,12
5213,830.54,3.4964474E14,Mastercard,01MAY23:00:00:00,12
5223,1050.45,3.4946811E14,VISA 13 digit,01MAR18:00:00:00,1
5228,660.49,2.100497E14,JCB 16 digit,01JUN26:00:00:00,1
5253,880.74,1.8001434E14,VISA 16 digit,01DEC21:00:00:00,1
5258,1200.97,3.4880158E14,Maestro,01MAY19:00:00:00,12
5266,660.07,6.0116618E15,JCB 16 digit,01JUN21:00:00:00,1
5267,1160.39,4.1947541E15,VISA 16 digit,01AUG18:00:00:00,1
5283,1080.49,8.6990561E14,Diners Club / Carte Blanche,01JAN21:00:00:00,1
5284,950.25,3.0880291E15,VISA 16 digit,01JUL20:00:00:00,12
5286,1150.06,5.4672276E15,JCB 16 digit,01AUG18:00:00:00,1
5312,690.41,8.6990979E14,American Express,01FEB21:00:00:00,1
5317,950.53,3.78776E14,JCB 16 digit,01OCT17:00:00:00,1
5318,640.61,3.0548434E13,Discover,01AUG19:00:00:00,12
5320,870.81,4.4925729E15,JCB 16 digit,01MAY27:00:00:00,12
5325,670.75,5.4672648E15,JCB 16 digit,01APR23:00:00:00,1
5327,1030.05,4.9160416E15,Mastercard,01APR24:00:00:00,1
5337,830.51,676169370928,Diners Club / Carte Blanche,01JAN18:00:00:00,1
5351,970.25,4.3338728E15,JCB 16 digit,01APR18:00:00:00,1
5372,1120.6,6.0116159E15,JCB 15 digit,01DEC17:00:00:00,1
5376,950.03,8.6995895E14,Diners Club / Carte Blanche,01NOV19:00:00:00,12
5387,960.77,3.006028E13,Mastercard,01JAN19:00:00:00,1
5415,960.41,6.0113124E15,VISA 16 digit,01JUN20:00:00:00,1
5418,720.43,4.4984006E12,JCB 15 digit,01FEB25:00:00:00,12
5431,840.17,2.1005447E14,JCB 15 digit,01SEP18:00:00:00,1
5434,890.68,5.1217225E15,VISA 16 digit,01APR18:00:00:00,1
5445,750.18,630494733524,Mastercard,01DEC19:00:00:00,1
5452,760.42,3.7428707E14,JCB 16 digit,01NOV21:00:00:00,1
5456,1150.39,5.228374E15,Diners Club / Carte Blanche,01JAN18:00:00:00,1
5469,830.15,2.1004552E14,Maestro,01JUN20:00:00:00,1
5476,1100.24,3.7399623E14,VISA 16 digit,01JUN20:00:00:00,12
5480,720.91,5.2277618E15,Maestro,01OCT17:00:00:00,1
5499,1010.91,4.9509012E12,VISA 16 digit,01JUN20:00:00:00,12
5506,840.69,4.6447979E15,Diners Club / Carte Blanche,01DEC24:00:00:00,12
5525,670.94,3.0237052E13,Discover,01DEC19:00:00:00,1
5533,1130.57,4.3384141E15,Mastercard,01APR21:00:00:00,1
5545,710.97,3.1586488E15,JCB 16 digit,01APR21:00:00:00,1
5546,980.72,6.011892E15,Discover,01FEB21:00:00:00,1
5569,1000.89,3.0885359E15,VISA 13 digit,01JUL24:00:00:00,1
5575,1050.9,1.80069E14,JCB 16 digit,01JUN23:00:00:00,1
5584,940.99,3.7098592E14,VISA 16 digit,01APR21:00:00:00,1
5586,1110.62,2.1001996E14,JCB 16 digit,01NOV26:00:00:00,12
5592,1150.97,5.343409E15,VISA 13 digit,01JAN18:00:00:00,1
5595,680.43,5.4408795E15,VISA 16 digit,01AUG20:00:00:00,12
5609,650.47,4.963564E15,VISA 16 digit,01SEP18:00:00:00,1
5617,1010.65,1.8000869E14,VISA 13 digit,01MAR27:00:00:00,1
5628,910.17,3.1584765E15,VISA 16 digit,01AUG18:00:00:00,1
5645,710.37,3.4232227E14,Mastercard,01MAY18:00:00:00,12
5667,870.15,6.0113386E15,VISA 16 digit,01AUG20:00:00:00,1
5682,1140.23,502028503386,JCB 16 digit,01SEP19:00:00:00,1
5694,1160.68,6.0110696E15,Maestro,01MAY18:00:00:00,12
5707,1170.72,3.0415591E13,VISA 16 digit,01AUG20:00:00:00,1
5708,810.57,3.1587873E15,Voyager,01JUN20:00:00:00,1
5711,1080.8,6.0113783E15,Mastercard,01JUN23:00:00:00,1
5716,990.45,1.8005757E14,JCB 16 digit,01DEC18:00:00:00,1
5722,690.28,6.0112766E15,Maestro,01JUL19:00:00:00,1
5729,860.31,8.6997518E14,American Express,01JUL22:00:00:00,12
5737,650.67,8.6997984E14,VISA 16 digit,01APR20:00:00:00,1
5750,700.72,3.5283899E15,VISA 16 digit,01JAN19:00:00:00,1
5759,800.82,6.0116734E15,JCB 15 digit,01MAY18:00:00:00,12
5769,710.57,6.0117074E15,JCB 16 digit,01OCT17:00:00:00,1
5771,1080.42,1.8002767E14,Voyager,01MAR18:00:00:00,1
5773,880.66,3.1123125E15,Voyager,01MAY18:00:00:00,1
5785,730.84,4.5026162E12,VISA 16 digit,01MAR19:00:00:00,1
5788,710.72,6.0114042E15,Mastercard,01MAY22:00:00:00,1
5795,1140.17,8.6995836E14,Voyager,01DEC17:00:00:00,1
5806,1030.05,4.4526351E15,Mastercard,01JAN19:00:00:00,1
5822,1020.19,4.5351696E15,VISA 16 digit,01JUL18:00:00:00,1
5836,970.01,675941883794,American Express,01JUL19:00:00:00,12
5842,1200.18,6.0116152E15,VISA 13 digit,01MAY18:00:00:00,1
5844,1160.26,2.1006611E14,VISA 16 digit,01APR23:00:00:00,1
5856,850.91,1.8005757E14,Voyager,01SEP20:00:00:00,1
5880,1030.05,6.0114808E15,JCB 15 digit,01NOV20:00:00:00,1
5882,690.8,8.6992619E14,VISA 16 digit,01SEP18:00:00:00,1
5915,1020.11,1.8007103E14,JCB 16 digit,01AUG18:00:00:00,1
5927,620.17,8.6990855E14,Diners Club / Carte Blanche,01SEP22:00:00:00,1
5932,1050.68,3.7972001E14,VISA 16 digit,01NOV20:00:00:00,12
5938,1170.7,4.6858875E15,JCB 15 digit,01NOV17:00:00:00,1
5955,980.6,3.3372602E15,VISA 16 digit,01MAY24:00:00:00,1
5959,770.03,8.699243E14,Maestro,01JUL18:00:00:00,1
5963,830.07,6.0116391E15,Diners Club / Carte Blanche,01DEC21:00:00:00,1
5991,1160.87,8.6997307E14,JCB 15 digit,01MAY18:00:00:00,1
6003,1200.26,4.081686E15,Discover,01MAY18:00:00:00,1
6025,700.86,4.5391076E12,Mastercard,01SEP18:00:00:00,1
6038,1010.96,503885943863,Mastercard,01MAY19:00:00:00,1
6040,870.94,3.4738143E14,Maestro,01NOV24:00:00:00,1
6044,1060.85,3.0889741E15,VISA 16 digit,01FEB19:00:00:00,1
6059,610.24,3.4979535E14,JCB 16 digit,01AUG19:00:00:00,1
6068,630.5,2.1004696E14,JCB 15 digit,01AUG18:00:00:00,12
6086,1090.07,3.0882952E15,VISA 16 digit,01MAR23:00:00:00,1
6089,610.42,4.150083E12,Maestro,01NOV21:00:00:00,12
6092,910.41,3.3373304E15,Mastercard,01AUG21:00:00:00,12
6094,760.63,3.4398092E14,Mastercard,01NOV23:00:00:00,1
6096,1110.88,5.299814E15,Voyager,01DEC23:00:00:00,1
6124,1120.1,639009601373,American Express,01JAN25:00:00:00,1
6125,750.44,8.6997938E14,JCB 15 digit,01JAN20:00:00:00,1
6137,650.03,3.5280786E15,Maestro,01JUN20:00:00:00,1
6156,690.52,2.1007318E14,JCB 15 digit,01DEC21:00:00:00,12
